protein_id,experiment_name,time_stamp,n_chainbreaks,non_loop_fraction,non_loop_cutoff,radius_of_gyration,status,rejection_reason,error_reason
shx011448,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:33+00:00,0,0.4716981132,0.7,20.55425633,REJECTED,loopy_structure,
thl002130,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:23+00:00,0,0.4716981132,0.7,20.16975172,REJECTED,loopy_structure,
thx003493,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:48+00:00,0,0.4716981132,0.7,20.76519486,REJECTED,loopy_structure,
hsx015671,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:44+00:00,4,0.4718309859,0.7,19.84891529,REJECTED,chainbreaks;loopy_structure,
htx007189,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:53+00:00,0,0.4718309859,0.7,19.71464978,REJECTED,loopy_structure,
ths000045,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:46+00:00,0,0.4718309859,0.7,21.96690089,REJECTED,loopy_structure,
shl010898,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:55:27+00:00,0,0.4719101124,0.7,20.37395724,REJECTED,loopy_structure,
thl002786,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:07+00:00,0,0.4719101124,0.7,21.49493032,REJECTED,loopy_structure,
thl002909,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:42+00:00,0,0.4719101124,0.7,20.21890255,REJECTED,loopy_structure,
thm001989,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:42+00:00,0,0.4719101124,0.7,19.68137891,REJECTED,loopy_structure,
hsm013992,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:45+00:00,0,0.4722222222,0.7,18.45433006,REJECTED,loopy_structure,
hsx015180,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:29+00:00,0,0.4722222222,0.7,19.6734431,REJECTED,loopy_structure,
hsx015656,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:41+00:00,0,0.4722222222,0.7,19.80061767,REJECTED,loopy_structure,
hsx015736,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:00+00:00,0,0.4722222222,0.7,19.48256052,REJECTED,loopy_structure,
htm005495,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:47+00:00,0,0.4722222222,0.7,19.15849226,REJECTED,loopy_structure,
htm005572,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:55+00:00,0,0.4722222222,0.7,18.36595254,REJECTED,loopy_structure,
htm005840,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:33+00:00,0,0.4722222222,0.7,18.06463453,REJECTED,loopy_structure,
hts004714,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:42+00:00,0,0.4722222222,0.7,18.40377046,REJECTED,loopy_structure,
htx007836,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:49+00:00,0,0.4722222222,0.7,19.3550066,REJECTED,loopy_structure,
shl010164,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:47+00:00,0,0.4722222222,0.7,19.39536449,REJECTED,loopy_structure,
shm009071,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:08+00:00,0,0.4722222222,0.7,21.250796,REJECTED,loopy_structure,
shm009896,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:13+00:00,0,0.4722222222,0.7,21.36273792,REJECTED,loopy_structure,
thm001003,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:13+00:00,0,0.4722222222,0.7,19.33675127,REJECTED,loopy_structure,
thm001421,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:40+00:00,0,0.4722222222,0.7,20.30772258,REJECTED,loopy_structure,
thm001565,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:01+00:00,0,0.4722222222,0.7,19.30323507,REJECTED,loopy_structure,
ths000836,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:18+00:00,0,0.4722222222,0.7,21.2649339,REJECTED,loopy_structure,
shl010363,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:09+00:00,0,0.4725274725,0.7,19.74537326,REJECTED,loopy_structure,
thl002853,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:25+00:00,0,0.4725274725,0.7,19.64907942,REJECTED,loopy_structure,
thl002872,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:31+00:00,0,0.4725274725,0.7,21.75607205,REJECTED,loopy_structure,
thm001652,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:18+00:00,0,0.4725274725,0.7,19.74316983,REJECTED,loopy_structure,
htl006194,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:36+00:00,0,0.4727272727,0.7,19.15716973,REJECTED,loopy_structure,
ths000220,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:52+00:00,0,0.4727272727,0.7,20.44516492,REJECTED,loopy_structure,
ths000553,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:26+00:00,0,0.4727272727,0.7,19.79070109,REJECTED,loopy_structure,
hsx015801,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:18+00:00,0,0.472972973,0.7,19.5843447,REJECTED,loopy_structure,
hsx015913,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:53+00:00,0,0.472972973,0.7,19.57198536,REJECTED,loopy_structure,
shm009104,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:09+00:00,0,0.472972973,0.7,19.96391944,REJECTED,loopy_structure,
shm009563,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:00+00:00,0,0.472972973,0.7,22.05949027,REJECTED,loopy_structure,
shm009835,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:57+00:00,0,0.472972973,0.7,21.15919037,REJECTED,loopy_structure,
shs008462,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:11+00:00,0,0.472972973,0.7,19.66445055,REJECTED,loopy_structure,
thm001791,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:48+00:00,0,0.472972973,0.7,20.24509684,REJECTED,loopy_structure,
thl002275,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:33+00:00,3,0.4731182796,0.7,21.29983116,REJECTED,chainbreaks;loopy_structure,
thl002395,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:02:47+00:00,0,0.4731182796,0.7,20.02877895,REJECTED,loopy_structure,
htl006886,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:15+00:00,0,0.4732142857,0.7,19.11165508,REJECTED,loopy_structure,
thx003583,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:07+00:00,0,0.4732142857,0.7,20.6962155,REJECTED,loopy_structure,
thx003587,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:11:08+00:00,0,0.4732142857,0.7,20.63914798,REJECTED,loopy_structure,
hsx015017,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:23+00:00,0,0.4733333333,0.7,19.59357103,REJECTED,loopy_structure,
hsx015433,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:57+00:00,0,0.4733333333,0.7,19.69301623,REJECTED,loopy_structure,
shl010154,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:47+00:00,0,0.4734042553,0.7,19.98510672,REJECTED,loopy_structure,
hsl014118,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:22+00:00,0,0.4736842105,0.7,19.2942085,REJECTED,loopy_structure,
hsl014685,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:27+00:00,0,0.4736842105,0.7,19.13553739,REJECTED,loopy_structure,
hsm013058,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:41:45+00:00,0,0.4736842105,0.7,18.67038147,REJECTED,loopy_structure,
hsm013315,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:41:56+00:00,0,0.4736842105,0.7,18.43713907,REJECTED,loopy_structure,
hsx015306,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:40+00:00,0,0.4736842105,0.7,19.81990737,REJECTED,loopy_structure,
htl006409,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:52+00:00,0,0.4736842105,0.7,19.01030228,REJECTED,loopy_structure,
htl006855,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:07+00:00,0,0.4736842105,0.7,18.92296266,REJECTED,loopy_structure,
htm005207,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:27+00:00,0,0.4736842105,0.7,18.28329561,REJECTED,loopy_structure,
htm005423,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:41+00:00,0,0.4736842105,0.7,18.73845837,REJECTED,loopy_structure,
htx007358,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:09+00:00,0,0.4736842105,0.7,19.48612817,REJECTED,loopy_structure,
htx007594,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:49+00:00,0,0.4736842105,0.7,19.71171539,REJECTED,loopy_structure,
htx007840,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:50+00:00,0,0.4736842105,0.7,19.63902763,REJECTED,loopy_structure,
shm009442,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:42+00:00,0,0.4736842105,0.7,19.60236492,REJECTED,loopy_structure,
shm009509,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:51+00:00,0,0.4736842105,0.7,21.06802179,REJECTED,loopy_structure,
shm009649,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:15+00:00,0,0.4736842105,0.7,19.76167595,REJECTED,loopy_structure,
shm009731,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:32+00:00,0,0.4736842105,0.7,19.40496614,REJECTED,loopy_structure,
shm009801,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:48+00:00,0,0.4736842105,0.7,20.26535235,REJECTED,loopy_structure,
shm009943,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:26+00:00,0,0.4736842105,0.7,20.48102777,REJECTED,loopy_structure,
shs008194,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:48+00:00,0,0.4736842105,0.7,19.1745153,REJECTED,loopy_structure,
shs008292,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:54+00:00,0,0.4736842105,0.7,20.36747001,REJECTED,loopy_structure,
shs008516,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:17+00:00,0,0.4736842105,0.7,20.04808014,REJECTED,loopy_structure,
thm001027,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:13+00:00,0,0.4736842105,0.7,21.17546339,REJECTED,loopy_structure,
thm001624,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:12+00:00,0,0.4736842105,0.7,19.41353387,REJECTED,loopy_structure,
thl002617,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:25+00:00,0,0.4739583333,0.7,19.92968252,REJECTED,loopy_structure,
thl002833,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:04:20+00:00,0,0.4739583333,0.7,20.42928776,REJECTED,loopy_structure,
thx003130,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:02+00:00,0,0.4739583333,0.7,22.17638991,REJECTED,loopy_structure,
thm001273,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:24+00:00,0,0.474025974,0.7,19.8206627,REJECTED,loopy_structure,
htl006951,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:32+00:00,0,0.474137931,0.7,19.14599182,REJECTED,loopy_structure,
shl010978,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:55:58+00:00,0,0.4742268041,0.7,22.48732753,REJECTED,loopy_structure,
thl002701,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:45+00:00,0,0.4742268041,0.7,21.08848588,REJECTED,loopy_structure,
thl002992,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:09+00:00,0,0.4742268041,0.7,20.07251919,REJECTED,loopy_structure,
hsx015867,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:47:38+00:00,0,0.4743589744,0.7,19.48003236,REJECTED,loopy_structure,
htm005870,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:38+00:00,0,0.4743589744,0.7,18.53859499,REJECTED,loopy_structure,
htx007985,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:36+00:00,0,0.4743589744,0.7,20.06723461,REJECTED,loopy_structure,
shl010084,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:43+00:00,0,0.4743589744,0.7,19.8792978,REJECTED,loopy_structure,
shl010126,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:52:45+00:00,0,0.4743589744,0.7,20.44625114,REJECTED,loopy_structure,
shl010486,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:30+00:00,2,0.4743589744,0.7,23.18443058,REJECTED,chainbreaks;loopy_structure,
shm009609,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:08+00:00,0,0.4743589744,0.7,20.70716908,REJECTED,loopy_structure,
ths000646,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:41+00:00,0,0.4743589744,0.7,19.42998185,REJECTED,loopy_structure,
hsl014613,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:13+00:00,0,0.4745762712,0.7,19.36195275,REJECTED,loopy_structure,
hsl014653,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:20+00:00,0,0.4745762712,0.7,19.3700846,REJECTED,loopy_structure,
htl006686,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:48:30+00:00,0,0.4745762712,0.7,18.72823365,REJECTED,loopy_structure,
htx007553,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:40+00:00,0,0.4745762712,0.7,18.73210513,REJECTED,loopy_structure,
htx007862,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:57+00:00,0,0.4745762712,0.7,19.0869193,REJECTED,loopy_structure,
shs008207,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:48+00:00,0,0.4745762712,0.7,19.57678882,REJECTED,loopy_structure,
shs008397,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:03+00:00,0,0.4745762712,0.7,21.08940458,REJECTED,loopy_structure,
shs008859,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:19+00:00,0,0.4745762712,0.7,22.0476106,REJECTED,loopy_structure,
shm009603,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:07+00:00,0,0.4746835443,0.7,20.37048483,REJECTED,loopy_structure,
shx011297,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:11+00:00,0,0.4747474747,0.7,21.04818459,REJECTED,loopy_structure,
thl002522,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:07+00:00,0,0.4747474747,0.7,21.00685407,REJECTED,loopy_structure,
thx003075,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:00+00:00,0,0.474789916,0.7,20.22409457,REJECTED,loopy_structure,
hsl014526,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:59+00:00,0,0.475,0.7,19.60637727,REJECTED,loopy_structure,
hsx015088,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:25+00:00,0,0.475,0.7,19.53416306,REJECTED,loopy_structure,
hsx015693,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:46:49+00:00,0,0.475,0.7,19.41987874,REJECTED,loopy_structure,
htm005117,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:24+00:00,0,0.475,0.7,18.43644636,REJECTED,loopy_structure,
htm005433,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:42+00:00,0,0.475,0.7,18.87288835,REJECTED,loopy_structure,
htm005486,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:46+00:00,2,0.475,0.7,18.52683754,REJECTED,chainbreaks;loopy_structure,
htm005800,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:26+00:00,0,0.475,0.7,18.55343699,REJECTED,loopy_structure,
htm005859,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:36+00:00,0,0.475,0.7,18.35220567,REJECTED,loopy_structure,
htx007757,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:27+00:00,4,0.475,0.7,19.71375234,REJECTED,chainbreaks;loopy_structure,
shl010511,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:35+00:00,0,0.475,0.7,20.38598283,REJECTED,loopy_structure,
shm009208,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:15+00:00,0,0.475,0.7,19.69742496,REJECTED,loopy_structure,
shm009283,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:21+00:00,2,0.475,0.7,21.74151299,REJECTED,chainbreaks;loopy_structure,
shx011262,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:07+00:00,0,0.475,0.7,20.94648819,REJECTED,loopy_structure,
shl010606,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:57+00:00,2,0.4752475248,0.7,19.86843747,REJECTED,chainbreaks;loopy_structure,
shx011661,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:02:20+00:00,0,0.4752475248,0.7,20.78589233,REJECTED,loopy_structure,
shx011961,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:03:56+00:00,0,0.4752475248,0.7,20.02125101,REJECTED,loopy_structure,
thl002491,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:01+00:00,0,0.475308642,0.7,19.85917073,REJECTED,loopy_structure,
hsl014374,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:39+00:00,0,0.4754098361,0.7,19.28536733,REJECTED,loopy_structure,
hsl014742,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:40:38+00:00,2,0.4754098361,0.7,19.60509508,REJECTED,chainbreaks;loopy_structure,
htl006169,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:35+00:00,0,0.4754098361,0.7,19.36226787,REJECTED,loopy_structure,
shm009735,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:33+00:00,0,0.4754098361,0.7,19.60335429,REJECTED,loopy_structure,
shs008664,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:40+00:00,0,0.4754098361,0.7,21.34518593,REJECTED,loopy_structure,
shs008864,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:20+00:00,0,0.4754098361,0.7,20.40590872,REJECTED,loopy_structure,
ths000996,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:57+00:00,2,0.4754098361,0.7,19.01341956,REJECTED,chainbreaks;loopy_structure,
shl010973,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:55:56+00:00,0,0.4754901961,0.7,19.91555284,REJECTED,loopy_structure,
htm005307,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:32+00:00,0,0.4756097561,0.7,18.97980518,REJECTED,loopy_structure,
shl010432,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:20+00:00,0,0.4756097561,0.7,20.09928704,REJECTED,loopy_structure,
thm001349,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:31+00:00,0,0.4756097561,0.7,20.19752787,REJECTED,loopy_structure,
thm001960,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:33+00:00,0,0.4756097561,0.7,19.86341422,REJECTED,loopy_structure,
shx011912,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:03:38+00:00,0,0.4757281553,0.7,22.21619892,REJECTED,loopy_structure,
thx003393,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:10:30+00:00,0,0.4757281553,0.7,20.60603325,REJECTED,loopy_structure,
htl006745,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:48:42+00:00,0,0.4758064516,0.7,19.44733362,REJECTED,loopy_structure,
shx011241,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:01:05+00:00,0,0.4758064516,0.7,21.18800144,REJECTED,loopy_structure,
thm001691,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:26+00:00,0,0.4759036145,0.7,19.30312352,REJECTED,loopy_structure,
hsm013103,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:41:45+00:00,0,0.4761904762,0.7,18.45153099,REJECTED,loopy_structure,
hsm013131,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:41:46+00:00,0,0.4761904762,0.7,19.0560997,REJECTED,loopy_structure,
hsm013598,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:42:28+00:00,0,0.4761904762,0.7,18.52700517,REJECTED,loopy_structure,
hsm013921,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:28+00:00,0,0.4761904762,0.7,19.03929268,REJECTED,loopy_structure,
hsm013922,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:28+00:00,0,0.4761904762,0.7,18.54656183,REJECTED,loopy_structure,
hsx015010,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:23+00:00,0,0.4761904762,0.7,19.42721396,REJECTED,loopy_structure,
hsx015115,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:45:26+00:00,0,0.4761904762,0.7,19.01201951,REJECTED,loopy_structure,
htm005099,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:24+00:00,0,0.4761904762,0.7,18.70840225,REJECTED,loopy_structure,
htm005569,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:55+00:00,0,0.4761904762,0.7,18.82500393,REJECTED,loopy_structure,
htm005877,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:39+00:00,0,0.4761904762,0.7,18.60947864,REJECTED,loopy_structure,
htm005990,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:01:00+00:00,0,0.4761904762,0.7,18.65378578,REJECTED,loopy_structure,
htx007056,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:47+00:00,0,0.4761904762,0.7,19.47160632,REJECTED,loopy_structure,
htx007492,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:29+00:00,0,0.4761904762,0.7,19.44445323,REJECTED,loopy_structure,
shl010369,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:10+00:00,0,0.4761904762,0.7,20.00088699,REJECTED,loopy_structure,
shl010780,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:54:46+00:00,0,0.4761904762,0.7,20.55272488,REJECTED,loopy_structure,
shl010873,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:55:18+00:00,0,0.4761904762,0.7,19.92657121,REJECTED,loopy_structure,
shs008437,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:08+00:00,0,0.4761904762,0.7,21.1375245,REJECTED,loopy_structure,
shs008976,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:47+00:00,0,0.4761904762,0.7,22.24540889,REJECTED,loopy_structure,
thl002669,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:37+00:00,0,0.4761904762,0.7,19.38690417,REJECTED,loopy_structure,
thm001732,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:06:35+00:00,0,0.4761904762,0.7,19.58354932,REJECTED,loopy_structure,
ths000120,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:48+00:00,0,0.4761904762,0.7,23.13756895,REJECTED,loopy_structure,
ths000695,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:50+00:00,0,0.4761904762,0.7,20.71831814,REJECTED,loopy_structure,
shs008288,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:58:53+00:00,0,0.4765625,0.7,21.44156065,REJECTED,loopy_structure,
shs008404,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:04+00:00,0,0.4765625,0.7,21.12290959,REJECTED,loopy_structure,
thl002583,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:03:18+00:00,0,0.476635514,0.7,20.73667413,REJECTED,loopy_structure,
thm001538,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:05:57+00:00,0,0.476744186,0.7,20.14920189,REJECTED,loopy_structure,
thm001965,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:35+00:00,0,0.476744186,0.7,19.86706491,REJECTED,loopy_structure,
thx003996,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:13:17+00:00,0,0.4768518519,0.7,23.80356914,REJECTED,loopy_structure,
htl006422,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:58:53+00:00,0,0.4769230769,0.7,19.18413883,REJECTED,loopy_structure,
htx007165,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:49:52+00:00,0,0.4769230769,0.7,19.51429672,REJECTED,loopy_structure,
htx007597,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:50:49+00:00,0,0.4769230769,0.7,19.53947911,REJECTED,loopy_structure,
htx007727,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:51:19+00:00,0,0.4769230769,0.7,19.36813022,REJECTED,loopy_structure,
shm009689,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:57:23+00:00,0,0.4769230769,0.7,20.70458944,REJECTED,loopy_structure,
shs008408,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:04+00:00,0,0.4769230769,0.7,22.0592858,REJECTED,loopy_structure,
shs008491,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:14+00:00,0,0.4769230769,0.7,23.30371189,REJECTED,loopy_structure,
shs008578,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:59:26+00:00,0,0.4769230769,0.7,21.63761082,REJECTED,loopy_structure,
shs008965,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:44+00:00,0,0.4769230769,0.7,21.62030529,REJECTED,loopy_structure,
ths000128,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:07:48+00:00,2,0.4769230769,0.7,21.00238634,REJECTED,chainbreaks;loopy_structure,
ths000366,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:03+00:00,0,0.4769230769,0.7,20.94644913,REJECTED,loopy_structure,
ths000508,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:08:20+00:00,0,0.4769230769,0.7,19.09433859,REJECTED,loopy_structure,
ths000799,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:09:11+00:00,0,0.4769230769,0.7,19.44718115,REJECTED,loopy_structure,
shm009182,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:56:13+00:00,0,0.4770114943,0.7,21.85641949,REJECTED,loopy_structure,
shx011150,15082026_16k_production_4_seeds_4_sizes,2026-08-18T09:00:58+00:00,0,0.4770642202,0.7,20.8219971,REJECTED,loopy_structure,
hsl014166,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:39:24+00:00,0,0.4772727273,0.7,18.60098151,REJECTED,loopy_structure,
hsm013883,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:20+00:00,0,0.4772727273,0.7,19.06937583,REJECTED,loopy_structure,
htm005050,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:23+00:00,0,0.4772727273,0.7,18.55356105,REJECTED,loopy_structure,
htm005206,15082026_16k_production_4_seeds_4_sizes,2026-08-16T18:59:27+00:00,0,0.4772727273,0.7,18.61958017,REJECTED,loopy_structure,
htm005839,15082026_16k_production_4_seeds_4_sizes,2026-08-16T19:00:33+00:00,0,0.4772727273,0.7,18.44819605,REJECTED,loopy_structure,
shl010310,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:53:02+00:00,0,0.4772727273,0.7,20.35794415,REJECTED,loopy_structure,
